Date,Open,Close,Change,Quote,Low,High,Volume,Turnover,Rate
2014-08-18,8018.18,8045.86,63.79,0.80%,7985.89,8058.55,200279504,18358178.00,-
2014-08-15,7901.19,7982.07,88.17,1.12%,7891.06,8012.14,183190000,15849831.00,-
2014-08-14,7977.33,7893.90,-86.59,-1.09%,7887.95,7998.91,188415472,16586767.00,-
2014-08-13,7967.91,7980.49,13.60,0.17%,7897.80,8029.73,194369312,16670656.00,-
2014-08-12,8000.92,7966.89,-42.84,-0.53%,7933.51,8000.92,175619856,15889749.00,-
2014-08-11,7902.24,8009.74,124.41,1.58%,7902.24,8017.13,188855008,15372413.00,-
2014-08-08,7890.88,7885.33,12.38,0.16%,7845.26,7929.12,168180464,13391557.00,-
2014-08-07,7990.00,7872.95,-122.55,-1.53%,7869.88,8027.51,201090192,15450061.00,-
2014-08-06,7962.56,7995.50,-12.26,-0.15%,7883.08,8022.54,215016576,15742761.00,-
2014-08-05,8007.47,8007.76,0.85,0.01%,7950.52,8032.28,207162128,16177666.00,-
2014-08-04,7896.97,8006.91,125.94,1.60%,7892.55,8006.91,183388832,14243996.00,-
2014-08-01,7919.78,7880.98,-75.93,-0.95%,7880.42,8021.15,216604464,16585495.00,-
2014-07-31,7845.80,7956.91,103.68,1.32%,7821.71,7957.46,169668432,14532126.00,-
2014-07-30,7867.93,7853.23,-13.81,-0.18%,7820.80,7920.97,182721264,15600081.00,-
2014-07-29,7828.35,7867.04,58.38,0.75%,7799.13,7895.73,192181552,16051696.00,-
2014-07-28,7630.35,7808.66,230.54,3.04%,7630.35,7826.79,201111104,15337883.00,-
2014-07-25,7528.34,7578.12,74.72,1.00%,7503.62,7578.12,138771840,10876096.00,-
2014-07-24,7384.92,7503.40,128.09,1.74%,7384.92,7510.42,166525872,12949144.00,-
2014-07-23,7362.74,7375.31,2.66,0.04%,7341.56,7412.84,142232736,12202444.00,-
2014-07-22,7261.37,7372.65,98.14,1.35%,7258.58,7384.87,139389984,11316523.00,-
2014-07-21,7264.54,7274.51,15.06,0.21%,7251.35,7301.15,101842424,9556737.00,-
2014-07-18,7166.65,7259.45,64.71,0.90%,7159.83,7312.83,112440768,9675582.00,-
2014-07-17,7251.15,7194.74,-67.17,-0.93%,7151.43,7251.15,112733584,9885489.00,-
2014-07-16,7289.19,7261.91,-42.50,-0.58%,7251.57,7324.68,134150432,12523443.00,-
2014-07-15,7278.96,7304.41,25.55,0.35%,7270.12,7314.18,150626944,14637497.00,-
2014-07-14,7206.13,7278.86,71.89,1.00%,7180.21,7279.15,142764384,13870401.00,-
2014-07-11,7158.58,7206.97,47.34,0.66%,7146.45,7232.71,124721040,12125368.00,-
2014-07-10,7193.22,7159.63,-33.08,-0.46%,7149.38,7218.10,124071968,12215285.00,-
2014-07-09,7341.17,7192.71,-165.62,-2.25%,7192.71,7342.32,148465728,14912645.00,-
2014-07-08,7319.29,7358.33,36.82,0.50%,7277.46,7358.33,126630656,12853340.00,-
2014-07-07,7336.63,7321.52,-12.39,-0.17%,7301.57,7373.23,122724400,12285162.00,-
2014-07-04,7346.69,7333.91,-1.63,-0.02%,7318.57,7363.16,129604280,12985283.00,-
2014-07-03,7300.25,7335.54,25.16,0.34%,7286.18,7362.39,150213456,14052712.00,-
2014-07-02,7298.02,7310.38,12.88,0.18%,7258.31,7319.35,136109472,13177245.00,-
2014-07-01,7340.59,7297.50,-45.78,-0.62%,7277.41,7350.87,131713496,12691449.00,-
2014-06-30,7312.68,7343.28,30.66,0.42%,7312.68,7362.43,133400936,12509086.00,-
2014-06-27,7291.18,7312.62,20.74,0.28%,7270.52,7344.79,130016008,12118657.00,-
2014-06-26,7219.17,7291.88,74.23,1.03%,7219.17,7306.73,118137168,11158725.00,-
2014-06-25,7238.82,7217.65,-23.20,-0.32%,7174.60,7238.82,92007192,8581539.00,-
2014-06-24,7200.65,7240.85,47.98,0.67%,7185.40,7243.32,93457704,8874797.00,-
2014-06-23,7205.89,7192.87,-2.82,-0.04%,7184.16,7253.98,94519336,8664888.00,-
2014-06-20,7181.15,7195.69,15.37,0.21%,7134.54,7207.63,93169672,7381725.00,-
2014-06-19,7301.38,7180.32,-117.08,-1.60%,7148.02,7324.64,122186976,10187452.00,-
2014-06-18,7329.94,7297.40,-33.97,-0.46%,7291.74,7351.97,106304408,9810793.00,-
2014-06-17,7400.08,7331.37,-85.62,-1.15%,7320.72,7400.08,114037272,10762397.00,-
2014-06-16,7397.05,7416.99,15.64,0.21%,7372.93,7433.54,124060768,11676747.00,-
2014-06-13,7293.50,7401.35,101.54,1.39%,7290.14,7429.96,125164728,11307070.00,-
2014-06-12,7313.83,7299.81,-40.88,-0.56%,7280.01,7318.75,97106728,9603964.00,-
2014-06-11,7323.04,7340.69,-0.97,-0.01%,7307.36,7354.49,102702328,9872088.00,-
2014-06-10,7229.97,7341.66,114.42,1.58%,7229.62,7345.54,109523488,9484450.00,-
2014-06-09,7217.54,7227.24,-8.15,-0.11%,7205.34,7301.34,88976336,7974430.50,-
2014-06-06,7272.23,7235.39,-68.24,-0.93%,7195.13,7283.65,95695544,8784875.00,-
2014-06-05,7215.95,7303.64,80.51,1.11%,7205.10,7306.76,92152944,8360576.50,-
2014-06-04,7314.97,7223.13,-98.39,-1.34%,7177.66,7314.97,96771392,8100895.00,-
2014-06-03,7365.61,7321.52,-43.31,-0.59%,7319.77,7399.46,87121112,8131747.00,-
2014-05-30,7344.83,7364.83,23.27,0.32%,7309.02,7393.38,94207624,8780271.00,-
2014-05-29,7395.58,7341.56,-39.13,-0.53%,7340.98,7432.35,107508032,10083328.00,-
2014-05-28,7263.31,7380.69,120.57,1.66%,7246.09,7381.47,116747016,10299902.00,-
2014-05-27,7265.24,7260.12,-14.99,-0.21%,7253.90,7305.96,89446976,8335356.00,-
2014-05-26,7289.63,7275.11,34.19,0.47%,7233.17,7306.61,100125520,9468382.00,-
2014-05-23,7188.56,7240.92,57.24,0.80%,7161.75,7246.95,86208880,7654346.00,-
2014-05-22,7201.71,7183.68,-20.97,-0.29%,7181.04,7295.04,106954248,8396938.00,-
2014-05-21,7121.36,7204.65,53.47,0.75%,7075.32,7205.23,85724816,6505079.00,-
2014-05-20,7180.32,7151.18,-0.31,0.00%,7130.06,7220.33,83117824,6998522.50,-
2014-05-19,7210.85,7151.49,-90.68,-1.25%,7105.02,7210.85,85096592,6056817.00,-
2014-05-16,7203.82,7242.17,28.40,0.39%,7187.80,7261.35,81176288,6784110.00,-
2014-05-15,7309.88,7213.77,-111.75,-1.53%,7205.71,7309.88,91191144,7708741.00,-
2014-05-14,7320.36,7325.52,15.21,0.21%,7303.63,7369.17,83775680,6891292.50,-
2014-05-13,7321.65,7310.31,-7.83,-0.11%,7290.73,7362.87,98948464,7980145.00,-
2014-05-12,7208.04,7318.14,155.70,2.17%,7175.22,7334.47,125368088,8812275.00,-
2014-05-09,7175.24,7162.44,-7.54,-0.11%,7093.21,7182.42,88839464,7070570.00,-
2014-05-08,7185.19,7169.98,-64.71,-0.89%,7157.26,7306.79,92916504,7174057.00,-
2014-05-07,7292.00,7234.69,-77.20,-1.06%,7232.48,7292.00,83307376,7538387.50,-
2014-05-06,7282.92,7311.89,2.34,0.03%,7282.92,7381.22,90615104,8119545.00,-
2014-05-05,7289.24,7309.56,-3.30,-0.05%,7214.06,7334.39,81583296,6641428.00,-
2014-04-30,7320.79,7312.86,-27.00,-0.37%,7279.34,7335.47,72871376,6160808.50,-
2014-04-29,7234.65,7339.86,99.40,1.37%,7215.12,7353.02,86955952,6667732.00,-
2014-04-28,7324.87,7240.46,-83.19,-1.14%,7233.71,7353.33,111840080,8468826.00,-
2014-04-25,7423.90,7323.65,-95.79,-1.29%,7323.65,7459.01,99066064,8260832.50,-
2014-04-24,7426.28,7419.44,-15.28,-0.21%,7392.15,7472.04,87939224,7827024.50,-
2014-04-23,7388.26,7434.73,43.51,0.59%,7379.89,7470.15,79480200,7429741.00,-
2014-04-22,7355.63,7391.22,37.62,0.51%,7276.72,7392.88,102979488,9316459.00,-
2014-04-21,7412.34,7353.60,-102.14,-1.37%,7351.19,7493.41,101767192,9379984.00,-
2014-04-18,7425.83,7455.74,4.70,0.06%,7380.73,7475.72,84079176,7749214.00,-
2014-04-17,7484.15,7451.04,-17.42,-0.23%,7441.08,7512.27,87360144,8409031.00,-
2014-04-16,7430.61,7468.46,18.76,0.25%,7430.23,7511.00,91732880,8405640.00,-
2014-04-15,7568.17,7449.71,-133.57,-1.76%,7438.96,7568.17,113404368,9889985.00,-
2014-04-14,7588.61,7583.28,-3.54,-0.05%,7553.50,7618.57,98919376,9338353.00,-
2014-04-11,7543.71,7586.83,23.63,0.31%,7528.66,7611.15,114210880,10130992.00,-
2014-04-10,7534.02,7563.20,51.95,0.69%,7467.19,7607.48,140152112,12329951.00,-
2014-04-09,7510.31,7511.25,2.59,0.03%,7479.62,7556.04,108256744,10258014.00,-
2014-04-08,7334.18,7508.66,140.86,1.91%,7323.41,7526.47,120546744,9680472.00,-
2014-04-04,7281.33,7367.80,69.80,0.96%,7260.13,7367.80,88869480,7962617.50,-
2014-04-03,7355.21,7298.00,-35.59,-0.49%,7280.44,7396.85,100436000,8703419.00,-
2014-04-02,7291.73,7333.59,52.48,0.72%,7284.12,7358.36,101340552,8749624.00,-
2014-04-01,7184.07,7281.11,91.53,1.27%,7177.85,7302.74,87494704,7519916.00,-
2014-03-31,7219.21,7189.58,24.01,0.34%,7146.15,7279.57,88914920,7785315.50,-
2014-03-28,7165.47,7165.57,-7.45,-0.10%,7144.07,7234.45,123126488,11031690.00,-
2014-03-27,7230.63,7173.02,-71.17,-0.98%,7154.65,7276.87,121216792,10747716.00,-
2014-03-26,7270.02,7244.19,-8.16,-0.11%,7228.91,7292.56,106206568,9780300.00,-
2014-03-25,7247.11,7252.35,-21.41,-0.29%,7220.72,7318.75,130393520,10721462.00,-
2014-03-24,7237.25,7273.76,32.19,0.44%,7180.12,7308.15,142752576,11673580.00,-
2014-03-21,6973.09,7241.57,243.38,3.48%,6959.25,7261.27,150906560,11929102.00,-
2014-03-20,7135.41,6998.19,-151.93,-2.12%,6997.63,7187.31,128255936,12051992.00,-
2014-03-19,7246.06,7150.12,-123.83,-1.70%,7098.70,7246.06,117663744,11321105.00,-
2014-03-18,7347.04,7273.95,-66.67,-0.91%,7266.58,7357.06,107094744,11841989.00,-
2014-03-17,7266.95,7340.62,101.56,1.40%,7257.02,7342.34,100713328,10273438.00,-
2014-03-14,7287.34,7239.06,-80.23,-1.10%,7205.18,7317.45,95023224,9125692.00,-
2014-03-13,7226.83,7319.29,102.27,1.42%,7217.84,7335.10,103951352,9563229.00,-
2014-03-12,7187.88,7217.02,4.45,0.06%,7139.35,7291.55,117027328,10781177.00,-
2014-03-11,7103.30,7212.57,94.13,1.32%,7091.30,7258.69,107917968,10492090.00,-
2014-03-10,7269.49,7118.44,-210.04,-2.87%,7114.80,7269.49,129578048,12460276.00,-
2014-03-07,7338.75,7328.48,-23.55,-0.32%,7306.05,7382.14,116530464,12651015.00,-
2014-03-06,7282.74,7352.03,53.90,0.74%,7186.70,7374.84,132819432,12969907.00,-
2014-03-05,7352.72,7298.13,-48.98,-0.67%,7279.30,7370.63,119964280,12830225.00,-
2014-03-04,7390.67,7347.11,-44.80,-0.61%,7272.64,7390.67,130696600,14033184.00,-
2014-03-03,7349.95,7391.91,25.98,0.35%,7335.43,7410.66,130357680,13653076.00,-
2014-02-28,7181.43,7365.93,177.19,2.46%,7174.33,7366.69,138414624,13502625.00,-
2014-02-27,7352.59,7188.74,-130.87,-1.79%,7179.17,7361.15,149962256,16085885.00,-
2014-02-26,7271.19,7319.61,15.66,0.21%,7226.18,7349.17,149756800,14360050.00,-
2014-02-25,7551.00,7303.95,-238.58,-3.16%,7272.34,7559.80,182297520,20557342.00,-
2014-02-24,7697.21,7542.53,-208.03,-2.68%,7465.91,7697.21,142569008,14940186.00,-
2014-02-21,7825.54,7750.56,-91.56,-1.17%,7718.53,7859.20,129851344,13330430.00,-
2014-02-20,7956.92,7842.12,-111.82,-1.41%,7836.27,7997.02,166123760,16728572.00,-
2014-02-19,7837.41,7953.94,121.47,1.55%,7816.06,7967.07,170607440,17708972.00,-
2014-02-18,7947.42,7832.47,-111.49,-1.40%,7808.15,7947.42,166123920,18874624.00,-
2014-02-17,7922.74,7943.96,60.21,0.76%,7866.30,7947.73,165523984,18415968.00,-
2014-02-14,7840.96,7883.75,26.64,0.34%,7821.63,7895.39,133382448,14837100.00,-
2014-02-13,7895.23,7857.11,-44.97,-0.57%,7846.99,7936.75,157753984,17775720.00,-
2014-02-12,7835.06,7902.08,63.96,0.82%,7809.94,7904.83,150212336,16924822.00,-
2014-02-11,7814.20,7838.12,25.96,0.33%,7781.25,7877.09,167853008,18405236.00,-
2014-02-10,7655.57,7812.16,195.59,2.57%,7651.49,7827.39,163330608,17744292.00,-
2014-02-07,7515.09,7616.57,43.94,0.58%,7479.56,7616.57,101142896,11395400.00,-
2014-01-30,7704.49,7572.63,-134.96,-1.75%,7560.54,7705.63,85568136,9965471.00,-
2014-01-29,7754.18,7707.59,-33.16,-0.43%,7695.27,7790.02,95890680,11228042.00,-
2014-01-28,7773.55,7740.75,-11.79,-0.15%,7679.81,7810.79,101614312,11101561.00,-
2014-01-27,7810.23,7752.54,-102.60,-1.31%,7723.60,7815.72,128682776,13733695.00,-
2014-01-24,7771.58,7855.14,66.67,0.86%,7760.20,7908.89,132543336,14445435.00,-
2014-01-23,7818.76,7788.47,-31.98,-0.41%,7764.48,7855.23,123642960,13567045.00,-
2014-01-22,7612.19,7820.45,227.02,2.99%,7597.44,7821.08,138422096,13197222.00,-
2014-01-21,7528.79,7593.43,69.10,0.92%,7528.79,7641.60,94488552,9711521.00,-
2014-01-20,7526.70,7524.33,-20.24,-0.27%,7477.79,7573.80,84071040,8764080.00,-
2014-01-17,7637.68,7544.57,-122.65,-1.60%,7541.27,7659.57,88798768,8805723.00,-
2014-01-16,7677.98,7667.22,-1.58,-0.02%,7647.28,7724.40,97823696,9977941.00,-
2014-01-15,7660.66,7668.80,3.03,0.04%,7614.52,7697.04,94141440,9746887.00,-
2014-01-14,7568.60,7665.77,93.21,1.23%,7543.37,7666.52,96645696,8970886.00,-
2014-01-13,7646.46,7572.56,-75.48,-0.99%,7521.19,7697.52,85553344,8072247.00,-
2014-01-10,7723.74,7648.04,-98.70,-1.27%,7644.92,7732.04,93325712,8753154.00,-
2014-01-09,7774.65,7746.74,-55.40,-0.71%,7740.85,7875.58,107434640,11413734.00,-
2014-01-08,7816.98,7802.14,-4.17,-0.05%,7770.38,7901.22,106030704,11269792.00,-
2014-01-07,7760.96,7806.31,-12.15,-0.16%,7752.56,7848.36,86923800,8624081.00,-
2014-01-06,8013.37,7818.46,-209.87,-2.61%,7790.90,8013.37,106436304,10705573.00,-
2014-01-03,8077.48,8028.33,-86.06,-1.06%,7995.59,8094.96,102825056,11187700.00,-
2014-01-02,8083.77,8114.39,-7.40,-0.09%,8048.27,8124.56,98354936,9786118.00,-
2013-12-31,7968.45,8121.79,122.49,1.53%,7959.28,8129.26,100279184,9230361.00,-
2013-12-30,8074.69,7999.30,-49.55,-0.62%,7988.90,8080.70,95232976,9713723.00,-
2013-12-27,7911.23,8048.85,151.52,1.92%,7893.75,8092.77,106865248,9591606.00,-
2013-12-26,8067.29,7897.33,-199.04,-2.46%,7887.37,8071.73,104776440,9638493.00,-
2013-12-25,8038.21,8096.37,68.94,0.86%,7997.36,8119.95,91377360,8838375.00,-
2013-12-24,8017.25,8027.43,37.92,0.47%,7958.37,8125.49,87462912,7913616.00,-
2013-12-23,7991.34,7989.51,22.79,0.29%,7903.08,8023.16,87817080,7350246.00,-
2013-12-20,8169.22,7966.72,-180.98,-2.22%,7966.72,8175.40,104685272,8134557.00,-
2013-12-19,8263.69,8147.71,-89.24,-1.08%,8143.78,8276.94,87903768,7855608.50,-
2013-12-18,8220.33,8236.95,23.52,0.29%,8194.00,8259.08,78277408,7478338.50,-
2013-12-17,8282.26,8213.43,-59.24,-0.72%,8207.32,8292.59,87590752,8419507.00,-
2013-12-16,8441.11,8272.67,-157.15,-1.86%,8271.86,8446.34,107853800,10272421.00,-
2013-12-13,8323.40,8429.82,29.17,0.35%,8317.34,8467.28,95455712,9237905.00,-
2013-12-12,8391.76,8400.65,-9.15,-0.11%,8360.78,8443.79,93988056,9315660.00,-
2013-12-11,8496.44,8409.80,-144.37,-1.69%,8365.62,8497.86,108055760,9603096.00,-
2013-12-10,8534.34,8554.17,34.50,0.40%,8510.00,8597.19,111418656,10328521.00,-
2013-12-09,8562.34,8519.68,-7.00,-0.08%,8487.88,8593.67,102330928,9814870.00,-
2013-12-06,8555.39,8526.68,-34.11,-0.40%,8491.62,8586.15,101498576,9672990.00,-
2013-12-05,8598.42,8560.79,-40.03,-0.47%,8545.04,8629.20,120816784,11707065.00,-
2013-12-04,8482.39,8600.82,108.30,1.28%,8460.06,8648.01,154934048,13598327.00,-
2013-12-03,8353.79,8492.52,115.88,1.38%,8340.21,8514.92,122783952,11379420.00,-
2013-12-02,8461.49,8376.64,-165.97,-1.94%,8355.99,8593.99,173235808,15556518.00,-
2013-11-29,8552.18,8542.61,-5.76,-0.07%,8520.11,8573.35,123381104,13164626.00,-
2013-11-28,8471.26,8548.37,100.91,1.19%,8463.89,8630.38,152505248,13276467.00,-
2013-11-27,8353.08,8447.46,82.11,0.98%,8347.81,8478.31,123864600,12081282.00,-
2013-11-26,8364.53,8365.35,-14.20,-0.17%,8337.19,8408.61,101168192,10310830.00,-
2013-11-25,8351.83,8379.55,-33.79,-0.40%,8340.33,8479.57,110928600,10331570.00,-
2013-11-22,8496.48,8413.34,-58.68,-0.69%,8405.46,8508.60,115984960,10630917.00,-
2013-11-21,8469.53,8472.02,-38.66,-0.45%,8353.67,8501.65,130238824,12077759.00,-
2013-11-20,8546.40,8510.68,49.47,0.58%,8435.78,8564.21,121528568,10898111.00,-
2013-11-19,8517.12,8461.21,-62.54,-0.73%,8430.73,8521.25,125530800,11718771.00,-
2013-11-18,8356.91,8523.75,217.84,2.62%,8328.86,8526.70,152064720,12841559.00,-
2013-11-15,8163.95,8305.91,149.38,1.83%,8162.78,8418.73,144478704,11895165.00,-
2013-11-14,8131.64,8156.54,45.54,0.56%,8054.96,8162.62,94496032,8678621.00,-
2013-11-13,8221.13,8111.00,-168.31,-2.03%,8103.49,8227.99,93436240,7737244.00,-
2013-11-12,8179.04,8279.31,110.64,1.35%,8167.47,8298.67,88532944,7760772.50,-
2013-11-11,8142.38,8168.67,13.27,0.16%,8082.24,8208.91,80974680,6687885.50,-
2013-11-08,8185.61,8155.40,-84.85,-1.03%,8126.80,8250.04,93635808,7588825.50,-
2013-11-07,8277.88,8240.25,-47.61,-0.57%,8187.04,8300.76,93097552,8073363.50,-
2013-11-06,8409.87,8287.86,-163.87,-1.94%,8285.85,8434.95,115191072,10087527.00,-
2013-11-05,8357.57,8451.73,34.80,0.41%,8269.73,8460.18,104028512,8816016.00,-
2013-11-04,8493.31,8416.93,-34.79,-0.41%,8395.30,8524.48,82511264,7361054.50,-
2013-11-01,8433.76,8451.72,7.32,0.09%,8370.87,8493.38,94444640,8094713.50,-
2013-10-31,8516.15,8444.41,-108.96,-1.27%,8428.36,8549.76,111510392,9660005.00,-
2013-10-30,8402.65,8553.37,154.45,1.84%,8377.96,8559.77,116078480,9967401.00,-
2013-10-29,8352.17,8398.92,62.24,0.75%,8214.54,8504.57,156368560,12965212.00,-
2013-10-28,8398.25,8336.68,-42.93,-0.51%,8297.66,8411.81,102794496,9173654.00,-
2013-10-25,8488.34,8379.61,-106.91,-1.26%,8325.87,8570.28,125399512,11090074.00,-
2013-10-24,8486.11,8486.52,-26.44,-0.31%,8423.95,8550.86,105340440,9632245.00,-
2013-10-23,8640.79,8512.96,-106.68,-1.24%,8492.69,8719.63,154561408,13957602.00,-
2013-10-22,8727.67,8619.64,-119.88,-1.37%,8596.02,8744.80,161899520,16103024.00,-
2013-10-21,8608.93,8739.52,154.65,1.80%,8571.79,8742.04,152915616,14068998.00,-
2013-10-18,8529.56,8584.87,63.67,0.75%,8493.94,8629.55,108760760,10422516.00,-
2013-10-17,8583.93,8521.20,-21.67,-0.25%,8503.85,8614.95,132216752,12407892.00,-
2013-10-16,8664.75,8542.87,-157.48,-1.81%,8499.59,8690.38,152558224,14034923.00,-
2013-10-15,8756.82,8700.35,-59.75,-0.68%,8627.09,8765.55,155727088,14899646.00,-
2013-10-14,8736.76,8760.10,22.13,0.25%,8707.32,8815.75,157942720,15051932.00,-
2013-10-11,8722.42,8737.97,52.18,0.60%,8661.40,8773.18,150988832,13875077.00,-
2013-10-10,8684.64,8685.79,18.02,0.21%,8605.42,8727.14,152954816,14486700.00,-
2013-10-09,8645.63,8667.77,-13.76,-0.16%,8601.96,8675.59,129620288,12942178.00,-
2013-10-08,8505.11,8681.53,166.96,1.96%,8461.57,8707.04,132072032,12470098.00,-
2013-09-30,8485.65,8514.57,42.28,0.50%,8461.66,8544.74,92849144,9160490.00,-
2013-09-27,8442.14,8472.29,32.82,0.39%,8425.62,8515.13,102603224,9773362.00,-
2013-09-26,8578.14,8439.47,-174.24,-2.02%,8415.43,8612.33,132844440,11805254.00,-
2013-09-25,8642.49,8613.71,-51.09,-0.59%,8587.37,8707.50,135912016,13005765.00,-
2013-09-24,8718.16,8664.80,-54.49,-0.62%,8564.83,8718.27,142067904,13187514.00,-
2013-09-23,8503.92,8719.29,238.55,2.81%,8503.92,8722.59,136222800,11792827.00,-
2013-09-18,8463.02,8480.74,-13.04,-0.15%,8405.23,8524.34,104341640,9275533.00,-
2013-09-17,8652.50,8493.78,-165.22,-1.91%,8493.66,8652.50,126826504,10744238.00,-
2013-09-16,8706.38,8659.00,-28.54,-0.33%,8627.32,8722.49,129671032,11094009.00,-
2013-09-13,8709.05,8687.54,-27.34,-0.31%,8676.59,8766.70,131281040,10787689.00,-
2013-09-12,8648.66,8714.88,39.26,0.45%,8627.81,8766.35,153154320,11424762.00,-
2013-09-11,8636.71,8675.63,39.00,0.45%,8622.26,8722.39,199360640,15216955.00,-
2013-09-10,8535.54,8636.63,131.90,1.55%,8498.38,8636.63,173420608,13779537.00,-
2013-09-09,8334.42,8504.74,224.41,2.71%,8319.10,8537.92,181129664,13617308.00,-
2013-09-06,8277.14,8280.33,-5.73,-0.07%,8256.12,8354.31,117803584,10589825.00,-
2013-09-05,8352.00,8286.06,-58.90,-0.71%,8274.19,8364.07,117388384,10909061.00,-
2013-09-04,8354.49,8344.96,-23.08,-0.28%,8330.52,8400.81,128654704,10769395.00,-
2013-09-03,8257.46,8368.04,124.46,1.51%,8245.01,8374.31,139819936,10617405.00,-
2013-09-02,8214.95,8243.58,41.10,0.50%,8148.17,8269.82,121667104,9736951.00,-
2013-08-30,8197.19,8202.48,-12.01,-0.15%,8163.11,8290.39,154541968,12797991.00,-
2013-08-29,8287.24,8214.49,-44.89,-0.54%,8177.29,8306.32,135154704,10658353.00,-
2013-08-28,8286.88,8259.38,-82.39,-0.99%,8197.40,8338.29,161865504,13140025.00,-
2013-08-27,8325.96,8341.77,7.20,0.09%,8280.72,8352.40,129424544,11210839.00,-
2013-08-26,8200.16,8334.57,168.29,2.06%,8180.28,8346.70,142074352,11512255.00,-
2013-08-23,8281.18,8166.28,-78.76,-0.96%,8045.80,8307.02,146944192,12619999.00,-
2013-08-22,8223.30,8245.04,8.95,0.11%,8202.05,8325.77,125726304,10576672.00,-
2013-08-21,8264.72,8236.09,1.53,0.02%,8174.21,8268.65,118171752,9753819.00,-
2013-08-20,8269.82,8234.56,-51.16,-0.62%,8192.84,8357.73,130177952,10545055.00,-
2013-08-19,8110.80,8285.72,117.63,1.44%,8104.41,8319.53,128219392,9573593.00,-
2013-08-16,8204.12,8168.09,-60.78,-0.74%,8152.69,8476.05,191450176,12748224.00,-
2013-08-15,8342.63,8228.87,-107.94,-1.29%,8225.79,8383.59,125370656,10460733.00,-
2013-08-14,8375.03,8336.81,-25.84,-0.31%,8303.41,8467.78,152796912,11617066.00,-
2013-08-13,8353.26,8362.65,5.92,0.07%,8290.22,8366.67,138917168,10680084.00,-
2013-08-12,8181.95,8356.73,210.76,2.59%,8173.76,8357.82,168815648,12661799.00,-
2013-08-09,8158.38,8145.97,31.10,0.38%,8061.61,8214.68,133131736,10860245.00,-
2013-08-08,8090.66,8114.87,18.78,0.23%,8065.63,8170.71,119358144,9994143.00,-
2013-08-07,8167.10,8096.09,-47.04,-0.58%,8084.05,8250.87,152263904,12307906.00,-
2013-08-06,8033.67,8143.13,82.74,1.03%,7980.40,8170.50,153382528,12332572.00,-
2013-08-05,7955.38,8060.39,98.92,1.24%,7930.46,8060.39,125547568,10384419.00,-
2013-08-02,8023.73,7961.47,29.68,0.37%,7957.17,8084.90,145292848,12002338.00,-
2013-08-01,7819.45,7931.79,166.39,2.14%,7789.93,7967.03,147854288,11058951.00,-
2013-07-31,7849.55,7765.40,35.23,0.46%,7748.30,7956.41,115766864,8542523.00,-
2013-07-30,7690.45,7730.17,61.64,0.80%,7619.36,7858.54,120119456,9150185.00,-
2013-07-29,7772.16,7668.54,-174.82,-2.23%,7639.16,7772.16,114686672,9338117.00,-
2013-07-26,7845.22,7843.36,-51.24,-0.65%,7787.39,7905.40,115173488,9559785.00,-
2013-07-25,7948.95,7894.60,-41.25,-0.52%,7849.13,7996.63,147453280,12604059.00,-
2013-07-24,7945.29,7935.85,-27.85,-0.35%,7817.91,7995.32,157235552,13482106.00,-
2013-07-23,7737.03,7963.70,279.47,3.64%,7726.06,7998.41,165564256,12776284.00,-
2013-07-22,7608.68,7684.23,20.24,0.26%,7566.75,7717.72,118008952,9695158.00,-
2013-07-19,7914.27,7663.99,-240.28,-3.04%,7663.99,7937.63,150452368,12197470.00,-
2013-07-18,8026.61,7904.27,-159.53,-1.98%,7887.36,8064.02,127979264,10225497.00,-
2013-07-17,8161.65,8063.80,-122.88,-1.50%,8055.99,8215.61,144752080,11448346.00,-
2013-07-16,8109.85,8186.68,48.91,0.60%,8050.15,8201.08,137929312,11499253.00,-
2013-07-15,8072.75,8137.77,124.93,1.56%,8003.99,8247.67,147784512,11537776.00,-
2013-07-12,8171.01,8012.84,-171.93,-2.10%,7999.44,8218.19,150962736,11444788.00,-
2013-07-11,7858.07,8184.77,333.52,4.25%,7849.49,8281.55,187790768,12407153.00,-
2013-07-10,7609.40,7851.25,250.78,3.30%,7584.12,7851.25,118323976,8591811.00,-
2013-07-09,7624.13,7600.47,-37.16,-0.49%,7570.54,7684.22,82380504,6435143.00,-
2013-07-08,7741.41,7637.63,-218.96,-2.79%,7634.29,7811.00,111293792,8277369.50,-
2013-07-05,7852.63,7856.59,52.48,0.67%,7852.63,7968.87,117634864,9430077.00,-
2013-07-04,7641.45,7804.11,100.37,1.30%,7597.26,7901.91,140158192,10710267.00,-
2013-07-03,7748.59,7703.74,-65.10,-0.84%,7591.58,7748.59,118642968,10180882.00,-
2013-07-02,7720.77,7768.84,50.36,0.65%,7652.66,7796.56,111597640,9854305.00,-
2013-07-01,7649.30,7718.48,24.01,0.31%,7544.77,7725.92,98447496,7925891.00,-
2013-06-28,7508.35,7694.47,150.14,1.99%,7479.90,7841.75,120101824,8316172.00,-
2013-06-27,7598.93,7544.33,-22.07,-0.29%,7544.33,7712.40,136864464,10449174.00,-
2013-06-26,7544.89,7566.40,71.30,0.95%,7409.25,7591.10,132822088,10119857.00,-
2013-06-25,7486.83,7495.10,-93.42,-1.23%,7045.60,7582.37,177733216,10962577.00,-
2013-06-24,8115.84,7588.52,-547.53,-6.73%,7558.03,8115.84,132810968,9159078.00,-
