Date,Open,Close,Change,Quote,Low,High,Volume,Turnover,Rate
2010-03-10,156.52,148.00,-8.94,-5.70%,147.37,157.94,23567,35618.82,7.46%
2010-03-09,158.00,156.94,-1.81,-1.14%,155.18,159.98,9049,14205.24,2.86%
2010-03-08,156.99,158.75,2.75,1.76%,156.05,161.05,10796,17123.31,3.42%
2010-03-05,150.00,156.00,7.00,4.70%,148.50,157.20,16871,26089.91,5.34%
2010-03-04,149.15,149.00,-2.58,-1.70%,147.01,153.30,12664,18953.46,4.01%
2010-03-03,152.22,151.58,-1.03,-0.67%,151.50,156.88,16570,25435.53,5.24%
2010-03-02,144.80,152.61,7.22,4.97%,144.60,154.70,20912,31519.74,6.62%
2010-03-01,143.00,145.39,1.08,0.75%,141.00,147.38,13802,19989.40,4.37%
2010-02-26,144.30,144.31,-1.54,-1.06%,143.08,146.50,12050,17447.01,3.81%
2010-02-25,144.01,145.85,2.05,1.43%,142.88,148.49,15278,22222.64,4.83%
2010-02-24,144.27,143.80,-0.48,-0.33%,142.09,146.30,13405,19324.06,4.24%
2010-02-23,136.99,144.28,7.28,5.31%,135.00,146.00,20739,29053.94,6.56%
2010-02-22,140.08,137.00,-4.00,-2.84%,136.97,141.90,12805,17767.10,4.05%
2010-02-12,136.05,141.00,4.34,3.18%,136.05,144.20,16799,23532.60,5.32%
2010-02-11,136.00,136.66,-0.44,-0.32%,134.71,144.90,25483,35495.19,8.06%
2010-02-10,128.60,137.10,10.00,7.87%,126.50,137.98,23654,31415.80,7.49%
2010-02-09,125.80,127.10,0.10,0.08%,123.00,128.90,17536,22178.23,5.55%
2010-02-08,121.00,127.00,6.69,5.56%,120.80,132.30,42057,53106.76,13.31%
2010-02-05,120.31,120.31,10.94,10.00%,118.10,120.31,29251,35163.25,9.26%
2010-02-04,109.80,109.37,-1.41,-1.27%,108.11,113.77,13631,15194.82,4.31%
2010-02-03,113.00,110.78,-1.73,-1.54%,105.50,113.97,13872,15068.87,4.39%
2010-02-02,113.99,112.51,-1.99,-1.74%,112.12,117.60,20355,23520.24,6.44%
2010-02-01,104.80,114.50,1.49,1.32%,104.80,116.80,54123,60002.50,17.13%
2010-01-29,111.47,113.01,-0.87,-0.76%,111.47,115.77,19987,22648.67,6.32%
2010-01-28,105.65,113.88,7.50,7.05%,105.00,114.13,21422,23447.03,8.47%
2010-01-27,105.72,106.38,-0.62,-0.58%,105.71,109.36,13799,14845.95,5.46%
2010-01-26,104.50,107.00,5.04,4.94%,104.50,109.77,26666,28587.54,10.55%
2010-01-25,102.56,101.96,-1.87,-1.80%,100.50,103.68,9083,9266.32,3.59%
2010-01-22,104.90,103.83,-2.96,-2.77%,102.00,104.90,17456,18014.57,6.91%
2010-01-21,107.50,106.79,-0.01,-0.01%,104.80,108.37,13929,14862.11,5.51%
2010-01-20,117.99,106.80,-11.06,-9.38%,106.07,117.99,34335,37705.70,13.58%
2010-01-19,122.00,117.86,-4.44,-3.63%,117.81,122.29,14228,16910.28,5.63%
2010-01-18,120.17,122.30,1.31,1.08%,120.00,124.50,11374,13970.29,4.50%
2010-01-15,121.68,120.99,-1.01,-0.83%,119.30,122.23,12470,14988.47,4.93%
2010-01-14,119.00,122.00,2.05,1.71%,118.70,123.99,21337,26086.54,8.44%
2010-01-13,120.00,119.95,1.03,0.87%,119.30,125.00,25526,31172.72,10.10%
2010-01-12,115.00,118.92,3.75,3.26%,114.18,121.32,16850,20007.76,6.67%
2010-01-11,107.00,115.17,8.38,7.85%,107.00,117.39,22223,25249.72,8.79%
2010-01-08,105.11,106.79,1.68,1.60%,103.01,106.80,10895,11393.85,4.31%
2010-01-07,109.02,105.11,-4.04,-3.70%,104.00,110.17,11159,11948.38,4.41%
2010-01-06,110.39,109.15,-0.55,-0.50%,107.72,110.41,12552,13684.81,4.97%
2010-01-05,106.60,109.70,3.19,3.00%,106.00,111.00,13961,15188.88,5.52%
2010-01-04,106.50,106.51,1.31,1.25%,104.50,107.06,12090,12776.43,4.78%
2009-12-31,104.08,105.20,1.28,1.23%,102.35,105.50,14504,15036.55,5.74%
2009-12-30,104.75,103.92,-0.76,-0.73%,103.60,107.25,16576,17460.52,6.56%
2009-12-29,107.50,104.68,-4.92,-4.49%,102.48,108.50,30810,32389.39,12.19%
2009-12-25,108.90,109.60,0.00,0.00%,106.00,112.28,12036,13114.35,4.76%
2009-12-24,106.13,109.60,1.70,1.58%,105.40,110.20,11759,12730.95,4.65%
2009-12-23,104.82,107.90,2.89,2.75%,104.00,108.88,14143,15124.77,5.59%
2009-12-22,112.90,105.01,-7.99,-7.07%,105.01,113.97,16150,17523.50,6.39%
2009-12-21,111.65,113.00,1.90,1.71%,110.00,113.94,8453,9468.98,3.34%
2009-12-18,110.00,111.10,0.15,0.14%,106.00,114.00,20761,22633.29,8.21%
2009-12-17,117.00,110.95,-7.04,-5.97%,110.95,119.40,14997,17126.73,5.93%
2009-12-16,123.35,117.99,-5.71,-4.62%,117.05,123.35,11882,14210.11,4.70%
2009-12-15,121.65,123.70,2.23,1.84%,121.65,125.80,12819,15912.09,5.07%
2009-12-14,115.49,121.47,5.09,4.37%,114.61,124.00,21661,26120.02,8.57%
2009-12-11,120.00,116.38,-3.24,-2.71%,115.08,120.50,15940,18628.45,6.31%
2009-12-10,120.87,119.62,-1.49,-1.23%,119.50,122.98,11107,13381.63,4.39%
2009-12-09,121.00,121.11,-1.52,-1.24%,120.00,124.82,16757,20576.68,6.63%
2009-12-08,121.51,122.63,0.26,0.21%,116.70,124.28,22003,26468.83,8.70%
2009-12-07,121.00,122.37,0.17,0.14%,120.51,126.00,16886,20795.58,6.68%
2009-12-04,129.50,122.20,-13.58,-10.00%,122.20,132.88,36003,45218.29,14.24%
2009-12-03,134.00,135.78,-0.17,-0.13%,132.90,139.78,32248,43911.79,12.76%
2009-12-02,133.00,135.95,12.36,10.00%,129.00,135.95,29975,40235.45,11.86%
2009-11-27,116.00,123.59,4.49,3.77%,116.00,128.60,31469,38676.15,12.45%
2009-11-26,118.30,119.10,5.03,4.41%,116.13,125.48,44616,54009.15,17.65%
2009-11-25,103.71,114.07,10.37,10.00%,103.71,114.07,33132,36567.63,13.11%
2009-11-24,109.99,103.70,-5.48,-5.02%,101.33,113.50,31258,33707.92,12.36%
2009-11-23,103.60,109.18,5.54,5.35%,103.01,109.82,23366,24997.62,9.24%
2009-11-20,104.02,103.64,-1.97,-1.87%,102.81,105.78,22212,23117.94,8.79%
2009-11-19,101.20,105.61,4.13,4.07%,100.21,110.93,43944,46354.10,17.38%
2009-11-18,99.53,101.48,1.58,1.58%,99.10,102.50,17747,17943.23,7.02%
2009-11-17,100.01,99.90,0.65,0.65%,98.58,101.90,13617,13644.74,5.39%
2009-11-16,99.48,99.25,-0.01,-0.01%,96.97,100.00,19317,19009.90,7.64%
2009-11-13,96.50,99.26,3.64,3.81%,96.50,102.99,31759,31600.22,12.56%
2009-11-12,94.40,95.62,1.39,1.48%,94.40,97.40,19164,18411.19,7.58%
2009-11-11,93.01,94.23,1.03,1.11%,91.50,94.66,14537,13567.49,5.75%
2009-11-10,96.10,93.20,-3.16,-3.28%,92.83,96.80,27031,25471.37,10.69%
2009-11-09,98.10,96.36,-1.35,-1.38%,94.26,98.26,22176,21238.88,8.77%
2009-11-06,103.75,97.71,-5.57,-5.39%,97.01,103.75,41644,41281.92,16.47%
2009-11-05,100.97,103.28,3.17,3.17%,100.00,106.33,32405,33506.86,12.82%
2009-11-04,96.00,100.11,3.92,4.08%,95.85,101.98,33682,33578.01,13.32%
2009-11-03,96.10,96.19,2.59,2.77%,93.80,98.48,41747,40040.70,16.51%
2009-11-02,92.61,93.60,-9.30,-9.04%,92.61,102.11,75328,71909.47,29.80%
2009-10-30,100.10,102.90,44.90,77.41%,86.00,147.80,226207,237308.11,89.48%
